ID,Expected
128256,35
128257,29
128258,54
128259,12
128260,35
128261,35
128262,1
128263,29
128264,3
128265,29
128266,31
128267,34
128268,1
128269,35
128270,14
128271,3
128272,3
128273,52
128274,37
128275,34
128276,34
128277,35
128278,14
128279,34
128280,3
128281,35
128282,35
128283,3
128284,35
128285,35
128286,35
128287,29
128288,35
128289,3
128290,34
128291,35
128292,3
128293,34
128294,29
128295,34
128296,3
128297,34
128298,34
128299,34
128300,35
128301,34
128302,14
128303,30
128304,35
128305,14
128306,14
128307,37
128308,29
128309,34
128310,3
128311,14
128312,33
128313,35
128314,52
128315,35
128316,57
128317,3
128318,29
128319,35
128320,3
128321,18
128322,12
128323,35
128324,54
128325,35
128326,14
128327,8
128328,37
128329,29
128330,34
128331,3
128332,31
128333,12
128334,35
128335,34
128336,23
128337,34
128338,12
128339,35
128340,42
128341,34
128342,35
128343,29
128344,16
128345,35
128346,12
128347,3
128348,3
128349,34
128350,35
128351,3
128352,12
128353,14
128354,3
128355,34
128356,52
128357,23
128358,14
128359,3
128360,35
128361,3
128362,35
128363,35
128364,14
128365,35
128366,35
128367,12
128368,35
128369,35
128370,35
128371,30
128372,3
128373,35
128374,34
128375,23
128376,12
128377,3
128378,42
128379,3
128380,18
128381,29
128382,35
128383,34
128384,34
128385,14
128386,52
128387,14
128388,35
128389,35
128390,14
128391,34
128392,34
128393,35
128394,34
128395,14
128396,23
128397,14
128398,3
128399,35
128400,42
128401,3
128402,29
128403,23
128404,29
128405,12
128406,35
128407,34
128408,35
128409,14
128410,29
128411,3
128412,35
128413,35
128414,18
128415,35
128416,3
128417,12
128418,3
128419,34
128420,37
128421,3
128422,35
128423,3
128424,3
128425,12
128426,42
128427,3
128428,35
128429,35
128430,35
128431,3
128432,35
128433,3
128434,29
128435,14
128436,12
128437,35
128438,35
128439,3
128440,35
128441,34
128442,12
128443,1
128444,34
128445,34
128446,14
128447,35
128448,33
128449,34
128450,15
128451,29
128452,35
128453,35
128454,35
128455,12
128456,3
128457,29
128458,29
128459,35
128460,14
128461,34
128462,3
128463,34
128464,3
128465,23
128466,35
128467,34
128468,3
128469,12
128470,35
128471,3
128472,35
128473,18
128474,1
128475,14
128476,35
128477,3
128478,3
128479,60
128480,42
128481,35
128482,35
128483,35
128484,3
128485,52
128486,14
128487,52
128488,35
128489,29
128490,3
128491,3
128492,3
128493,35
128494,35
128495,34
128496,35
128497,18
128498,35
128499,34
128500,12
128501,3
128502,3
128503,35
128504,35
128505,18
128506,34
128507,42
128508,34
128509,3
128510,35
128511,23
128512,42
128513,2
128514,35
128515,35
128516,29
128517,35
128518,3
128519,35
128520,35
128521,29
128522,35
128523,29
128524,15
128525,34
128526,35
128527,29
128528,23
128529,35
128530,23
128531,3
128532,35
128533,23
128534,3
128535,35
128536,23
128537,34
128538,3
128539,3
128540,3
128541,3
128542,12
128543,3
128544,29
128545,3
128546,35
128547,31
128548,58
128549,35
128550,15
128551,35
128552,42
128553,54
128554,29
128555,35
128556,35
128557,23
128558,3
128559,42
128560,1
128561,35
128562,60
128563,35
128564,34
128565,30
128566,35
128567,54
128568,18
128569,29
128570,35
128571,14
128572,12
128573,34
128574,35
128575,34
128576,3
128577,34
128578,3
128579,12
128580,14
128581,35
128582,35
128583,14
128584,14
128585,3
128586,35
128587,34
128588,38
128589,34
128590,14
128591,29
128592,35
128593,29
128594,31
128595,35
128596,34
128597,3
128598,3
128599,35
128600,34
128601,35
128602,12
128603,42
128604,31
128605,14
128606,35
128607,29
128608,14
128609,34
128610,23
128611,3
128612,29
128613,29
128614,18
128615,3
128616,14
128617,35
128618,3
128619,3
128620,29
128621,18
128622,35
128623,35
128624,29
128625,35
128626,35
128627,29
128628,3
128629,34
128630,29
128631,40
128632,35
128633,29
128634,3
128635,35
128636,34
128637,29
128638,17
128639,35
128640,34
128641,34
128642,34
128643,3
128644,1
128645,34
128646,3
128647,29
128648,3
128649,1
128650,35
128651,35
128652,3
128653,35
128654,12
128655,35
128656,35
128657,34
128658,35
128659,35
128660,35
128661,29
128662,17
128663,35
128664,3
128665,35
128666,3
128667,3
128668,3
128669,34
128670,29
128671,14
128672,34
128673,3
128674,30
128675,14
128676,29
128677,34
128678,35
128679,35
128680,3
128681,35
128682,58
128683,35
128684,34
128685,3
128686,23
128687,31
128688,1
128689,34
128690,35
128691,34
128692,35
128693,29
128694,34
128695,3
128696,23
128697,1
128698,35
128699,14
128700,3
128701,34
128702,14
128703,3
128704,42
128705,3
128706,14
128707,1
128708,3
128709,1
128710,3
128711,34
128712,35
128713,35
128714,14
128715,3
128716,35
128717,34
128718,3
128719,37
128720,35
128721,14
128722,35
128723,52
128724,3
128725,38
128726,3
128727,35
128728,35
128729,3
128730,35
128731,35
128732,37
128733,29
128734,23
128735,34
128736,14
128737,14
128738,29
128739,12
128740,29
128741,3
128742,34
128743,3
128744,14
128745,3
128746,12
128747,34
128748,3
128749,5
128750,35
128751,16
128752,29
128753,14
128754,35
128755,1
128756,3
128757,35
128758,58
128759,52
128760,14
128761,3
128762,3
128763,35
128764,3
128765,29
128766,29
128767,35
128768,12
128769,34
128770,29
128771,42
128772,35
128773,42
128774,42
128775,35
128776,1
128777,42
128778,35
128779,35
128780,34
128781,18
128782,14
128783,35
128784,31
128785,14
128786,3
128787,3
128788,34
128789,34
128790,52
128791,3
128792,35
128793,12
128794,37
128795,35
128796,3
128797,35
128798,35
128799,30
128800,3
128801,3
128802,35
128803,14
128804,29
128805,35
128806,10
128807,29
128808,35
128809,3
128810,35
128811,35
128812,12
128813,1
128814,1
128815,29
128816,12
128817,29
128818,35
128819,35
128820,29
128821,12
128822,12
128823,12
128824,34
128825,23
128826,33
128827,29
128828,29
128829,35
128830,3
128831,3
128832,35
128833,35
128834,3
128835,3
128836,29
128837,35
128838,38
128839,35
128840,14
128841,12
128842,35
128843,14
128844,31
128845,3
128846,34
128847,14
128848,52
128849,35
128850,18
128851,35
128852,1
128853,14
128854,17
128855,3
128856,35
128857,29
128858,52
128859,35
128860,34
128861,29
128862,35
128863,15
128864,14
128865,34
128866,23
128867,23
128868,34
128869,3
128870,47
128871,3
128872,3
128873,1
128874,23
128875,34
128876,1
128877,38
128878,3
128879,35
128880,34
128881,35
128882,35
128883,3
128884,3
128885,12
128886,12
128887,3
128888,34
128889,29
128890,35
128891,3
128892,43
128893,3
128894,35
128895,3
128896,29
128897,35
128898,52
128899,35
128900,35
128901,35
128902,35
128903,16
128904,12
128905,52
128906,29
128907,14
128908,3
128909,29
128910,29
128911,14
128912,34
128913,29
128914,29
128915,35
128916,1
128917,3
128918,35
128919,50
128920,29
128921,29
128922,3
128923,3
128924,3
128925,40
128926,14
128927,35
128928,16
128929,3
128930,40
128931,35
128932,29
128933,31
128934,14
128935,3
128936,12
128937,37
128938,29
128939,34
128940,29
128941,35
128942,33
128943,14
128944,35
128945,35
128946,15
128947,29
128948,35
128949,35
128950,16
128951,35
128952,3
128953,42
128954,29
128955,35
128956,29
128957,29
128958,35
128959,37
128960,3
128961,34
128962,31
128963,3
128964,3
128965,14
128966,35
128967,35
128968,29
128969,42
128970,14
128971,34
128972,42
128973,14
128974,3
128975,1
128976,3
128977,35
128978,35
128979,35
128980,35
128981,12
128982,34
128983,35
128984,3
128985,3
128986,35
128987,52
128988,52
128989,31
128990,31
128991,12
128992,35
128993,34
128994,52
128995,42
128996,5
128997,29
128998,23
128999,30
129000,3
129001,35
129002,34
129003,42
129004,35
129005,35
129006,21
129007,34
129008,30
129009,35
129010,34
129011,3
129012,17
129013,29
129014,29
129015,34
129016,29
129017,3
129018,34
129019,14
129020,3
129021,1
129022,38
129023,19
129024,42
129025,14
129026,12
129027,14
129028,34
129029,35
129030,52
129031,3
129032,3
129033,35
129034,29
129035,54
129036,3
129037,34
129038,29
129039,34
129040,34
129041,35
129042,34
129043,35
129044,29
129045,29
129046,35
129047,3
129048,12
129049,35
129050,35
129051,29
129052,34
129053,42
129054,14
129055,3
129056,29
129057,3
129058,3
129059,22
129060,34
129061,35
129062,35
129063,29
129064,14
129065,35
129066,37
129067,1
129068,14
129069,3
129070,14
129071,12
129072,34
129073,37
129074,29
129075,42
129076,29
129077,12
129078,14
129079,29
129080,34
129081,12
129082,3
129083,35
129084,42
129085,34
129086,25
129087,18
129088,35
129089,3
129090,3
129091,3
129092,34
129093,3
129094,23
129095,35
129096,3
129097,14
129098,14
129099,14
129100,29
129101,3
129102,42
129103,3
129104,35
129105,3
129106,18
129107,29
129108,34
129109,18
129110,52
129111,34
129112,35
129113,3
129114,35
129115,14
129116,31
129117,29
129118,3
129119,35
129120,29
129121,14
129122,35
129123,35
129124,46
129125,12
129126,14
129127,3
129128,31
129129,15
129130,34
129131,14
129132,35
129133,35
129134,35
129135,14
129136,29
129137,3
129138,35
129139,14
129140,29
129141,3
129142,42
129143,29
129144,35
129145,42
129146,14
129147,14
129148,35
129149,32
129150,34
129151,1
129152,34
129153,35
129154,12
129155,35
129156,35
129157,3
129158,40
129159,38
129160,45
129161,17
129162,42
129163,35
129164,35
129165,29
129166,34
129167,18
129168,1
129169,3
129170,3
129171,35
129172,3
129173,23
129174,3
129175,3
129176,1
129177,35
129178,34
129179,35
129180,29
129181,29
129182,35
129183,35
129184,3
129185,3
129186,14
129187,35
129188,42
129189,35
129190,35
129191,29
129192,6
129193,3
129194,3
129195,15
129196,3
129197,12
129198,18
129199,35
129200,29
129201,35
129202,14
129203,34
129204,42
129205,35
129206,14
129207,3
129208,31
129209,52
129210,34
129211,54
129212,34
129213,12
129214,35
129215,42
129216,29
129217,14
129218,3
129219,3
129220,3
129221,34
129222,29
129223,35
129224,3
129225,34
129226,3
129227,34
129228,34
129229,12
129230,34
129231,54
129232,3
129233,3
129234,23
129235,31
129236,35
129237,29
129238,35
129239,34
129240,12
129241,29
129242,23
129243,35
129244,34
129245,23
129246,54
129247,35
129248,3
129249,42
129250,29
129251,35
129252,1
129253,29
129254,23
129255,3
129256,34
129257,34
129258,35
129259,29
129260,35
129261,14
129262,3
129263,35
129264,35
129265,34
129266,35
129267,52
129268,12
129269,34
129270,23
129271,34
129272,3
129273,12
129274,3
129275,42
129276,3
129277,3
129278,14
129279,14
129280,29
129281,14
129282,34
129283,35
129284,3
129285,12
129286,3
129287,3
129288,35
129289,29
129290,3
129291,3
129292,12
129293,18
129294,3
129295,14
129296,3
129297,29
129298,60
129299,23
129300,3
129301,34
129302,34
129303,1
129304,35
129305,5
129306,3
129307,35
129308,35
129309,35
129310,54
129311,3
129312,3
129313,35
129314,35
129315,16
129316,34
129317,35
129318,35
129319,12
129320,14
129321,35
129322,35
129323,35
129324,29
129325,29
129326,12
129327,35
129328,34
129329,42
129330,35
129331,34
129332,34
129333,31
129334,3
129335,29
129336,3
129337,29
129338,34
129339,3
129340,35
129341,35
129342,35
129343,54
129344,12
129345,14
129346,34
129347,3
129348,35
129349,3
129350,52
129351,35
129352,35
129353,35
129354,3
129355,35
129356,3
129357,42
129358,31
129359,52
129360,12
129361,29
129362,31
129363,34
129364,23
129365,38
129366,29
129367,12
129368,6
129369,35
129370,35
129371,1
129372,35
129373,42
129374,52
129375,54
129376,35
129377,14
129378,15
129379,3
129380,58
129381,35
129382,34
129383,29
129384,35
129385,34
129386,33
129387,23
129388,35
129389,14
129390,35
129391,35
129392,35
129393,29
129394,35
129395,12
129396,35
129397,35
129398,35
129399,52
129400,1
129401,1
129402,37
129403,31
129404,38
129405,3
129406,34
129407,15
129408,14
129409,35
129410,12
129411,29
129412,35
129413,14
129414,12
129415,29
129416,35
129417,14
129418,14
129419,34
129420,34
129421,14
129422,35
129423,3
129424,35
129425,34
129426,35
129427,12
129428,35
129429,35
129430,34
129431,3
129432,14
129433,35
129434,29
129435,35
129436,3
129437,34
129438,31
129439,3
129440,3
129441,34
129442,35
129443,3
129444,18
129445,34
129446,3
129447,35
129448,29
129449,14
129450,3
129451,29
129452,54
129453,34
129454,3
129455,29
129456,34
129457,35
129458,15
129459,35
129460,42
129461,35
129462,33
129463,34
129464,35
129465,3
129466,35
129467,1
129468,3
129469,35
129470,14
129471,35
129472,19
129473,35
129474,29
129475,29
129476,3
129477,35
129478,58
129479,35
129480,3
129481,1
129482,35
129483,34
129484,3
129485,3
129486,54
129487,3
129488,42
129489,12
129490,35
129491,14
129492,3
129493,3
129494,23
129495,14
129496,30
129497,42
129498,29
129499,34
129500,29
129501,34
129502,30
129503,23
129504,34
129505,14
129506,54
129507,35
129508,35
129509,3
129510,35
129511,35
129512,23
129513,14
129514,35
129515,31
129516,34
129517,3
129518,35
129519,14
129520,35
129521,14
129522,42
129523,23
129524,34
129525,29
129526,29
129527,38
129528,29
129529,35
129530,29
129531,33
129532,29
129533,12
129534,3
129535,35
129536,35
129537,35
129538,3
129539,23
129540,29
129541,34
129542,35
129543,3
129544,35
129545,14
129546,34
129547,35
129548,35
129549,35
129550,34
129551,35
129552,34
129553,3
129554,3
129555,35
129556,3
129557,3
129558,23
129559,29
129560,34
129561,29
129562,34
129563,35
129564,3
129565,14
129566,52
129567,29
129568,12
129569,42
129570,42
129571,34
129572,35
129573,29
129574,12
129575,3
129576,12
129577,35
129578,14
129579,12
129580,3
129581,3
129582,35
129583,35
129584,29
129585,9
129586,3
129587,29
129588,34
129589,3
129590,1
129591,35
129592,35
129593,29
129594,35
129595,35
129596,14
129597,29
129598,14
129599,35
129600,34
129601,35
129602,30
129603,42
129604,12
129605,3
129606,29
129607,3
129608,37
129609,35
129610,14
129611,3
129612,14
129613,23
129614,35
129615,14
129616,29
129617,30
129618,52
129619,34
129620,16
129621,29
129622,35
129623,29
129624,29
129625,29
129626,34
129627,3
129628,29
129629,3
129630,34
129631,34
129632,14
129633,35
129634,34
129635,14
129636,42
129637,35
129638,23
129639,34
129640,29
129641,3
129642,3
129643,35
129644,3
129645,34
129646,3
129647,29
129648,34
129649,14
129650,35
129651,35
129652,14
129653,42
129654,34
129655,29
129656,23
129657,1
129658,35
129659,29
129660,14
129661,52
129662,35
129663,34
129664,12
129665,37
129666,37
129667,12
129668,35
129669,35
129670,12
129671,35
129672,3
129673,34
129674,34
129675,34
129676,12
129677,29
129678,34
129679,35
129680,35
129681,12
129682,34
129683,42
129684,3
129685,35
129686,29
129687,29
129688,12
129689,14
129690,3
129691,42
129692,34
129693,35
129694,12
129695,29
129696,35
129697,35
129698,35
129699,15
129700,35
129701,14
129702,3
129703,37
129704,29
129705,12
129706,12
129707,14
129708,35
129709,3
129710,34
129711,15
129712,35
129713,34
129714,34
129715,3
129716,35
129717,35
129718,35
129719,29
129720,3
129721,29
129722,35
129723,29
129724,23
129725,37
129726,35
129727,35
129728,35
129729,35
129730,14
129731,35
129732,3
129733,14
129734,42
129735,29
129736,3
129737,3
129738,18
129739,29
129740,35
129741,29
129742,35
129743,35
129744,15
129745,34
129746,34
129747,35
129748,52
129749,35
129750,16
129751,8
129752,34
129753,14
129754,29
129755,34
129756,14
129757,35
129758,3
129759,3
129760,35
129761,34
129762,29
129763,35
129764,12
129765,3
129766,35
129767,14
129768,35
129769,37
129770,3
129771,3
129772,29
129773,12
129774,9
129775,34
129776,35
129777,3
129778,34
129779,29
129780,35
129781,12
129782,60
129783,35
129784,35
129785,37
129786,52
129787,3
129788,35
129789,43
129790,29
129791,29
129792,35
129793,3
129794,3
129795,14
129796,52
129797,34
129798,34
129799,34
129800,14
129801,35
129802,34
129803,3
129804,34
129805,3
129806,31
129807,3
129808,23
129809,29
129810,35
129811,14
129812,12
129813,35
129814,29
129815,35
129816,14
129817,35
129818,29
129819,14
129820,35
129821,3
129822,35
129823,3
129824,29
129825,42
129826,14
129827,34
129828,35
129829,35
129830,14
129831,14
129832,54
129833,3
129834,35
129835,37
129836,3
129837,35
129838,3
129839,29
129840,14
129841,35
129842,35
129843,37
129844,3
129845,3
129846,14
129847,3
129848,35
129849,3
129850,3
129851,29
129852,34
129853,3
129854,3
129855,35
129856,3
129857,35
129858,12
129859,35
129860,3
129861,34
129862,34
129863,35
129864,29
129865,35
129866,3
129867,23
129868,12
129869,1
129870,35
129871,29
129872,30
129873,3
129874,29
129875,52
129876,31
129877,3
129878,3
129879,35
129880,3
129881,25
129882,35
129883,35
129884,3
129885,3
129886,35
129887,35
129888,1
129889,23
129890,34
129891,3
129892,35
129893,3
129894,35
129895,35
129896,35
129897,33
129898,6
129899,29
129900,12
129901,35
129902,35
129903,35
129904,14
129905,34
129906,29
129907,29
129908,34
129909,3
129910,31
129911,33
129912,33
129913,34
129914,29
129915,3
129916,3
129917,30
129918,29
129919,1
129920,35
129921,38
129922,35
129923,35
129924,40
129925,3
129926,29
129927,29
129928,29
129929,12
129930,23
129931,35
129932,14
129933,5
129934,3
129935,37
129936,34
129937,34
129938,29
129939,12
129940,34
129941,3
129942,34
129943,12
129944,14
129945,30
129946,42
129947,35
129948,35
129949,35
129950,3
129951,31
129952,34
129953,34
129954,14
129955,58
129956,3
129957,35
129958,52
129959,23
129960,29
129961,29
129962,3
129963,29
129964,12
129965,35
129966,42
129967,35
129968,35
129969,35
129970,29
129971,14
129972,34
129973,35
129974,14
129975,52
129976,3
129977,34
129978,30
129979,3
129980,35
129981,29
129982,1
129983,29
129984,29
129985,3
129986,54
129987,34
129988,29
129989,35
129990,29
129991,3
129992,29
129993,3
129994,14
129995,3
129996,35
129997,3
129998,3
129999,35
130000,34
130001,3
130002,34
130003,35
130004,3
130005,58
130006,15
130007,35
130008,35
130009,3
130010,30
130011,29
130012,14
130013,35
130014,35
130015,35
130016,35
130017,35
130018,14
130019,3
130020,35
130021,35
130022,12
130023,34
130024,12
130025,35
130026,18
130027,23
130028,35
130029,35
130030,29
130031,12
130032,3
130033,23
130034,23
130035,35
130036,29
130037,35
130038,35
130039,3
130040,35
130041,35
130042,34
130043,42
130044,35
130045,35
130046,3
130047,3
130048,35
130049,29
130050,35
130051,35
130052,1
130053,14
130054,14
130055,3
130056,3
130057,34
130058,34
130059,14
130060,34
130061,34
130062,12
130063,14
130064,29
130065,3
130066,18
130067,3
130068,3
130069,34
130070,35
130071,35
130072,12
130073,12
130074,3
130075,34
130076,35
130077,29
130078,3
130079,34
130080,35
130081,30
130082,35
130083,38
130084,34
130085,3
130086,35
130087,12
130088,3
130089,6
130090,23
130091,35
130092,18
130093,35
130094,31
130095,14
130096,52
130097,37
130098,42
130099,29
130100,34
130101,21
130102,3
130103,35
130104,3
130105,3
130106,3
130107,12
130108,34
130109,52
130110,3
130111,12
130112,34
130113,35
130114,35
130115,31
130116,14
130117,35
130118,14
130119,12
130120,35
130121,34
130122,34
130123,3
130124,34
130125,34
130126,12
130127,37
130128,14
130129,35
130130,42
130131,23
130132,35
130133,35
130134,35
130135,38
130136,35
130137,29
130138,29
130139,34
130140,35
130141,12
130142,9
130143,12
130144,35
130145,27
130146,3
130147,35
130148,35
130149,34
130150,12
130151,35
130152,34
130153,12
130154,34
130155,34
130156,3
130157,58
130158,3
130159,34
130160,31
130161,34
130162,42
130163,35
130164,29
130165,34
130166,35
130167,31
130168,14
130169,40
130170,34
130171,14
130172,18
130173,3
130174,3
130175,29
130176,14
130177,14
130178,34
130179,3
130180,14
130181,3
130182,35
130183,16
130184,35
130185,17
130186,12
130187,18
130188,3
130189,35
130190,37
130191,16
130192,29
130193,12
130194,29
130195,3
130196,12
130197,14
130198,3
130199,40
130200,14
130201,35
130202,34
130203,35
130204,14
130205,16
130206,35
130207,3
130208,29
130209,3
130210,18
130211,30
130212,18
130213,30
130214,3
130215,29
130216,34
130217,34
130218,12
130219,35
130220,34
130221,23
130222,3
130223,43
130224,12
130225,30
130226,30
130227,35
130228,29
130229,34
130230,3
130231,3
130232,15
130233,12
130234,3
130235,14
130236,14
130237,58
130238,3
130239,35
130240,37
130241,42
130242,37
130243,3
130244,35
130245,33
130246,35
130247,34
130248,52
130249,3
130250,29
130251,35
130252,3
130253,35
130254,3
130255,3
130256,3
130257,35
130258,29
130259,35
130260,35
130261,3
130262,35
130263,18
130264,34
130265,6
130266,3
130267,37
130268,35
130269,3
130270,18
130271,35
130272,29
130273,37
130274,42
130275,52
130276,35
130277,1
130278,35
130279,34
130280,3
130281,54
130282,29
130283,3
130284,35
130285,15
130286,3
130287,31
130288,3
130289,1
130290,35
130291,35
130292,14
130293,23
130294,3
130295,29
130296,3
130297,35
130298,3
130299,35
130300,3
130301,29
130302,3
130303,35
130304,3
130305,34
130306,35
130307,12
130308,5
130309,14
130310,35
130311,29
130312,29
130313,17
130314,34
130315,12
130316,3
130317,14
130318,1
130319,3
130320,3
130321,35
130322,35
130323,3
130324,52
130325,31
130326,3
130327,12
130328,42
130329,3
130330,12
130331,29
130332,34
130333,3
130334,35
130335,12
130336,3
130337,3
130338,3
130339,3
130340,35
130341,3
130342,35
130343,35
130344,34
130345,3
130346,35
130347,3
130348,3
130349,6
130350,35
130351,29
130352,42
130353,14
130354,35
130355,3
130356,52
130357,29
130358,37
130359,29
130360,12
130361,3
130362,29
130363,34
130364,29
130365,34
130366,35
130367,35
130368,33
130369,34
130370,12
130371,35
130372,35
130373,3
130374,3
130375,12
130376,35
130377,34
130378,3
130379,3
130380,23
130381,35
130382,14
130383,35
130384,35
130385,29
130386,29
130387,35
130388,3
130389,12
130390,34
130391,42
130392,35
130393,3
130394,23
130395,14
130396,14
130397,33
130398,35
130399,37
130400,3
130401,34
130402,35
130403,3
130404,14
130405,16
130406,60
130407,34
130408,34
130409,35
130410,35
130411,42
130412,35
130413,3
130414,35
130415,3
130416,12
130417,35
130418,1
130419,35
130420,1
130421,3
130422,12
130423,34
130424,42
130425,29
130426,12
130427,34
130428,3
130429,3
130430,34
130431,23
130432,35
130433,14
130434,34
130435,35
130436,29
130437,12
130438,34
130439,34
130440,29
130441,14
130442,12
130443,3
130444,34
130445,35
130446,35
130447,34
130448,35
130449,3
130450,14
130451,3
130452,35
130453,35
130454,35
130455,35
130456,29
130457,3
130458,14
130459,29
130460,14
130461,34
130462,35
130463,35
130464,35
130465,3
130466,37
130467,18
130468,35
130469,29
130470,35
130471,14
130472,14
130473,12
130474,14
130475,23
130476,52
130477,14
130478,35
130479,12
130480,35
130481,3
130482,35
130483,3
130484,23
130485,35
130486,35
130487,12
130488,3
130489,3
130490,35
130491,3
130492,14
130493,12
130494,12
130495,23
130496,34
130497,34
130498,3
130499,34
130500,35
130501,34
130502,14
130503,35
130504,34
130505,30
130506,52
130507,35
130508,23
130509,18
130510,37
130511,35
130512,35
130513,12
130514,35
130515,3
130516,37
130517,29
130518,3
130519,35
130520,29
130521,35
130522,14
130523,35
130524,3
130525,34
130526,35
130527,30
130528,14
130529,35
130530,52
130531,14
130532,35
130533,1
130534,31
130535,37
130536,3
130537,52
130538,3
130539,3
130540,23
130541,29
130542,34
130543,29
130544,43
130545,3
130546,3
130547,34
130548,3
130549,3
130550,3
130551,35
130552,3
130553,35
130554,29
130555,3
130556,3
130557,14
130558,34
130559,1
130560,30
130561,34
130562,14
130563,3
130564,35
130565,29
130566,35
130567,29
130568,52
130569,14
130570,3
130571,35
130572,3
130573,3
130574,35
130575,34
130576,14
130577,14
130578,14
130579,35
130580,12
130581,15
130582,14
130583,34
130584,35
130585,58
130586,35
130587,42
130588,18
130589,35
130590,40
130591,29
130592,3
130593,23
130594,12
130595,14
130596,35
130597,14
130598,3
130599,35
130600,35
130601,35
130602,29
130603,3
130604,29
130605,3
130606,35
130607,3
130608,34
130609,3
130610,3
130611,35
130612,29
130613,29
130614,35
130615,34
130616,3
130617,12
130618,37
130619,14
130620,35
130621,35
130622,35
130623,3
130624,23
130625,3
130626,35
130627,34
130628,35
130629,34
130630,14
130631,14
130632,29
130633,29
130634,34
130635,12
130636,3
130637,1
130638,17
130639,35
130640,34
130641,35
130642,34
130643,34
130644,35
130645,34
130646,35
130647,34
130648,34
130649,34
130650,35
130651,35
130652,12
130653,12
130654,48
130655,3
130656,29
130657,34
130658,3
130659,35
130660,23
130661,35
130662,15
130663,35
130664,12
130665,37
130666,35
130667,12
130668,29
130669,34
130670,3
130671,3
130672,3
130673,34
130674,35
130675,37
130676,23
130677,34
130678,35
130679,3
130680,12
130681,34
130682,42
130683,35
130684,37
130685,31
130686,35
130687,3
130688,3
130689,35
130690,35
130691,3
130692,35
130693,35
130694,34
130695,34
130696,35
130697,12
130698,3
130699,34
130700,14
130701,35
130702,12
130703,3
130704,12
130705,35
130706,3
130707,35
130708,12
130709,35
130710,35
130711,3
130712,34
130713,3
130714,52
130715,3
130716,42
130717,35
130718,35
130719,3
130720,35
130721,12
130722,3
130723,3
130724,29
130725,14
130726,3
130727,35
130728,29
130729,35
130730,34
130731,60
130732,15
130733,35
130734,35
130735,3
130736,35
130737,3
130738,18
130739,3
130740,34
130741,35
130742,29
130743,3
130744,12
130745,35
130746,12
130747,19
130748,14
130749,29
130750,16
130751,35
130752,14
130753,31
130754,3
130755,42
130756,34
130757,35
130758,3
130759,35
130760,35
130761,52
130762,29
130763,35
130764,34
130765,14
130766,14
130767,3
130768,54
130769,35
130770,29
130771,12
130772,12
130773,12
130774,35
130775,35
130776,42
130777,35
130778,42
130779,12
130780,34
130781,52
130782,29
130783,34
130784,3
130785,35
130786,34
130787,3
130788,3
130789,38
130790,34
130791,34
130792,35
130793,3
130794,3
130795,14
130796,34
130797,33
130798,3
130799,3
130800,35
130801,3
130802,29
130803,34
130804,35
130805,14
130806,29
130807,34
130808,35
130809,35
130810,23
130811,29
130812,14
130813,14
130814,3
130815,3
130816,35
130817,3
130818,23
130819,34
130820,3
130821,35
130822,34
130823,35
130824,35
130825,29
130826,35
130827,35
130828,29
130829,6
130830,29
130831,35
130832,3
130833,35
130834,14
130835,34
130836,17
130837,3
130838,37
130839,14
130840,34
130841,37
130842,35
130843,35
130844,42
130845,29
130846,34
130847,12
130848,29
130849,35
130850,3
130851,35
130852,34
130853,29
130854,3
130855,31
130856,29
130857,12
130858,3
130859,34
130860,12
130861,30
130862,35
130863,35
130864,3
130865,42
130866,35
130867,14
130868,42
130869,34
130870,12
130871,31
130872,3
130873,3
130874,35
130875,37
130876,34
130877,3
130878,3
130879,42
130880,35
130881,14
130882,3
130883,34
130884,42
130885,3
130886,23
130887,3
130888,35
130889,3
130890,12
130891,3
130892,3
130893,3
130894,35
130895,12
130896,34
130897,3
130898,15
130899,34
130900,29
130901,3
130902,3
130903,35
130904,29
130905,3
130906,14
130907,3
130908,1
130909,35
130910,34
130911,14
130912,15
130913,12
130914,23
130915,35
130916,3
130917,35
130918,14
130919,14
130920,31
130921,3
130922,35
130923,14
130924,34
130925,52
130926,1
130927,1
130928,35
130929,35
130930,34
130931,14
130932,12
130933,3
130934,3
130935,34
130936,12
130937,29
130938,35
130939,42
130940,14
130941,18
130942,34
130943,14
130944,35
130945,14
130946,12
130947,35
130948,29
130949,14
130950,3
130951,23
130952,34
130953,12
130954,18
130955,29
130956,14
130957,34
130958,29
130959,34
130960,35
130961,35
130962,35
130963,29
130964,35
130965,35
130966,1
130967,34
130968,1
130969,35
130970,15
130971,42
130972,35
130973,29
130974,35
130975,14
130976,54
130977,35
130978,30
130979,1
130980,23
130981,35
130982,40
130983,34
130984,37
130985,14
130986,3
130987,3
130988,18
130989,3
130990,3
130991,3
130992,34
130993,14
130994,3
130995,3
130996,35
130997,35
130998,35
130999,29
131000,29
131001,3
131002,35
131003,14
131004,29
131005,34
131006,42
131007,42
131008,29
131009,3
131010,35
131011,35
131012,12
131013,35
131014,35
131015,14
131016,3
131017,12
131018,34
131019,34
131020,35
131021,14
131022,31
131023,3
131024,35
131025,14
131026,14
131027,3
131028,34
131029,3
131030,1
131031,12
131032,29
131033,30
131034,3
131035,14
131036,34
131037,35
131038,34
131039,18
131040,35
131041,29
131042,30
131043,35
131044,31
131045,29
131046,35
131047,12
131048,14
131049,34
131050,3
131051,3
131052,14
131053,35
